PairIndex,Drug1,Drug2,Conc1,Conc2,Response,ConcUnit,Sample
12,AMK,PUR,2.0,0.0312,113.00911039657021,ug/mL,PS_ATCC
12,AMK,PUR,4.0,0.0312,5.830767170973356,ug/mL,PS_ATCC
12,AMK,PUR,8.0,0.0312,-0.020058839261834827,ug/mL,PS_ATCC
12,AMK,PUR,16.0,0.0312,0.05347593582887668,ug/mL,PS_ATCC
12,AMK,PUR,32.0,0.0312,1.8189113280727567,ug/mL,PS_ATCC
12,AMK,PUR,0.0,0.0625,100.71012259663696,ug/mL,PS_ATCC
12,AMK,PUR,0.5,0.0625,97.43555406762638,ug/mL,PS_ATCC
12,AMK,PUR,1.0,0.0625,96.55080213903744,ug/mL,PS_ATCC
12,AMK,PUR,2.0,0.0625,110.74396782841825,ug/mL,PS_ATCC
12,AMK,PUR,4.0,0.0625,69.52674621262905,ug/mL,PS_ATCC
12,AMK,PUR,8.0,0.0625,0.11368195800454729,ug/mL,PS_ATCC
12,AMK,PUR,16.0,0.0625,0.4413239719157468,ug/mL,PS_ATCC
12,AMK,PUR,32.0,0.0625,1.3763007720711649,ug/mL,PS_ATCC
12,AMK,PUR,0.0,0.125,97.07135610415963,ug/mL,PS_ATCC
12,AMK,PUR,0.5,0.125,96.8937875751503,ug/mL,PS_ATCC
12,AMK,PUR,1.0,0.125,93.39053492425258,ug/mL,PS_ATCC
12,AMK,PUR,2.0,0.125,110.45777956772721,ug/mL,PS_ATCC
12,AMK,PUR,4.0,0.125,21.286268217676156,ug/mL,PS_ATCC
12,AMK,PUR,8.0,0.125,1.6068307113083227,ug/mL,PS_ATCC
12,AMK,PUR,16.0,0.125,1.069410815173527,ug/mL,PS_ATCC
12,AMK,PUR,32.0,0.125,3.186159909157705,ug/mL,PS_ATCC
12,AMK,PUR,0.0,0.25,99.27046382437588,ug/mL,PS_ATCC
12,AMK,PUR,0.5,0.25,99.43040943510017,ug/mL,PS_ATCC
12,AMK,PUR,1.0,0.25,96.17702196036423,ug/mL,PS_ATCC
12,AMK,PUR,2.0,0.25,110.5175068621544,ug/mL,PS_ATCC
12,AMK,PUR,4.0,0.25,-0.5047060428318104,ug/mL,PS_ATCC
12,AMK,PUR,8.0,0.25,2.0653699619009425,ug/mL,PS_ATCC
12,AMK,PUR,16.0,0.25,1.372063449568302,ug/mL,PS_ATCC
12,AMK,PUR,32.0,0.25,1.2089233235372692,ug/mL,PS_ATCC
12,AMK,PUR,0.0,0.5,98.98833209685036,ug/mL,PS_ATCC
12,AMK,PUR,0.5,0.5,97.33333333333334,ug/mL,PS_ATCC
12,AMK,PUR,1.0,0.5,98.59437751004018,ug/mL,PS_ATCC
12,AMK,PUR,2.0,0.5,108.2728494623656,ug/mL,PS_ATCC
12,AMK,PUR,4.0,0.5,21.484663400228207,ug/mL,PS_ATCC
12,AMK,PUR,8.0,0.5,0.6415396952686446,ug/mL,PS_ATCC
12,AMK,PUR,16.0,0.5,0.7571696596086842,ug/mL,PS_ATCC
12,AMK,PUR,32.0,0.5,1.5227409336806252,ug/mL,PS_ATCC
12,AMK,PUR,0.0,1.0,102.4624907488394,ug/mL,PS_ATCC
12,AMK,PUR,0.5,1.0,98.96781203313869,ug/mL,PS_ATCC
12,AMK,PUR,1.0,1.0,96.06975184439973,ug/mL,PS_ATCC
12,AMK,PUR,2.0,1.0,109.59308171884426,ug/mL,PS_ATCC
12,AMK,PUR,4.0,1.0,6.7205387205387215,ug/mL,PS_ATCC
12,AMK,PUR,8.0,1.0,10.50133689839572,ug/mL,PS_ATCC
12,AMK,PUR,16.0,1.0,1.091396049548042,ug/mL,PS_ATCC
12,AMK,PUR,32.0,1.0,2.0763786887434907,ug/mL,PS_ATCC
12,AMK,PUR,0.0,2.0,97.57535164099129,ug/mL,PS_ATCC
12,AMK,PUR,0.5,2.0,97.8610701354432,ug/mL,PS_ATCC
12,AMK,PUR,1.0,2.0,96.66934727248358,ug/mL,PS_ATCC
12,AMK,PUR,2.0,2.0,107.29731539131018,ug/mL,PS_ATCC
12,AMK,PUR,4.0,2.0,68.98281281348224,ug/mL,PS_ATCC
12,AMK,PUR,8.0,2.0,0.06707807888382084,ug/mL,PS_ATCC
12,AMK,PUR,16.0,2.0,4.119498961752295,ug/mL,PS_ATCC
12,AMK,PUR,32.0,2.0,1.1828388131515641,ug/mL,PS_ATCC
12,AMK,PUR,0.0,4.0,92.9810461456031,ug/mL,PS_ATCC
12,AMK,PUR,0.5,4.0,100.56300268096514,ug/mL,PS_ATCC
12,AMK,PUR,1.0,4.0,94.4527027027027,ug/mL,PS_ATCC
12,AMK,PUR,2.0,4.0,106.43212031690614,ug/mL,PS_ATCC
12,AMK,PUR,4.0,4.0,67.0506295204929,ug/mL,PS_ATCC
12,AMK,PUR,8.0,4.0,0.37702820978926865,ug/mL,PS_ATCC
12,AMK,PUR,16.0,4.0,1.0633974532646975,ug/mL,PS_ATCC
12,AMK,PUR,32.0,4.0,1.1744294675030027,ug/mL,PS_ATCC
12,AMK,PUR,0.0,8.0,102.02061022428775,ug/mL,PS_ATCC
12,AMK,PUR,0.5,8.0,97.19449689776098,ug/mL,PS_ATCC
12,AMK,PUR,1.0,8.0,96.15951742627345,ug/mL,PS_ATCC
12,AMK,PUR,2.0,8.0,106.79488038598134,ug/mL,PS_ATCC
12,AMK,PUR,4.0,8.0,58.472985654913536,ug/mL,PS_ATCC
12,AMK,PUR,8.0,8.0,0.784024659920928,ug/mL,PS_ATCC
12,AMK,PUR,16.0,8.0,5.7384192532010445,ug/mL,PS_ATCC
12,AMK,PUR,32.0,8.0,0.7807286801014286,ug/mL,PS_ATCC
12,AMK,PUR,0.0,16.0,99.79165266482964,ug/mL,PS_ATCC
12,AMK,PUR,0.5,16.0,95.3438299017629,ug/mL,PS_ATCC
12,AMK,PUR,1.0,16.0,96.66064377969617,ug/mL,PS_ATCC
12,AMK,PUR,2.0,16.0,102.69475091942495,ug/mL,PS_ATCC
12,AMK,PUR,4.0,16.0,0.29472838100341625,ug/mL,PS_ATCC
12,AMK,PUR,8.0,16.0,0.9904303018135577,ug/mL,PS_ATCC
12,AMK,PUR,16.0,16.0,3.523399677245831,ug/mL,PS_ATCC
12,AMK,PUR,32.0,16.0,0.34235080888769553,ug/mL,PS_ATCC
12,AMK,PUR,0.0,32.0,98.90842935112188,ug/mL,PS_ATCC
12,AMK,PUR,0.5,32.0,97.20398062447093,ug/mL,PS_ATCC
12,AMK,PUR,1.0,32.0,95.49953189781998,ug/mL,PS_ATCC
12,AMK,PUR,2.0,32.0,95.39883463934098,ug/mL,PS_ATCC
12,AMK,PUR,4.0,32.0,93.855421686747,ug/mL,PS_ATCC
12,AMK,PUR,8.0,32.0,0.8966809421841538,ug/mL,PS_ATCC
12,AMK,PUR,16.0,32.0,0.2006554745501975,ug/mL,PS_ATCC
12,AMK,PUR,32.0,32.0,0.5901287553648066,ug/mL,PS_ATCC
13,AMK,PUR,0.0,0.0,100.0,ug/mL,PS
13,AMK,PUR,0.5,0.0,100.90160485664484,ug/mL,PS
13,AMK,PUR,1.0,0.0,97.87707481356749,ug/mL,PS
13,AMK,PUR,2.0,0.0,97.36303431667672,ug/mL,PS
13,AMK,PUR,4.0,0.0,74.16426166426167,ug/mL,PS
13,AMK,PUR,8.0,0.0,-0.2525556223692125,ug/mL,PS
13,AMK,PUR,16.0,0.0,-0.0841346153846153,ug/mL,PS
13,AMK,PUR,32.0,0.0,-0.5733252866626434,ug/mL,PS
13,AMK,PUR,0.0,0.0312,98.85977680737507,ug/mL,PS
13,AMK,PUR,0.5,0.0312,98.4973252389253,ug/mL,PS
13,AMK,PUR,1.0,0.0312,96.92853278836328,ug/mL,PS
13,AMK,PUR,2.0,0.0312,97.59739868730055,ug/mL,PS
13,AMK,PUR,4.0,0.0312,69.75386652223627,ug/mL,PS
13,AMK,PUR,8.0,0.0312,-0.2765253982566877,ug/mL,PS
13,AMK,PUR,16.0,0.0312,0.12019953122182792,ug/mL,PS
13,AMK,PUR,32.0,0.0312,-0.3246558047255458,ug/mL,PS
13,AMK,PUR,0.0,0.0625,97.29013609538723,ug/mL,PS
13,AMK,PUR,0.5,0.0625,95.76260984711689,ug/mL,PS
13,AMK,PUR,1.0,0.0625,96.7065328445219,ug/mL,PS
13,AMK,PUR,2.0,0.0625,97.14440628953552,ug/mL,PS
13,AMK,PUR,4.0,0.0625,70.98873290353679,ug/mL,PS
13,AMK,PUR,8.0,0.0625,-0.2284614922142727,ug/mL,PS
13,AMK,PUR,16.0,0.0625,7.003727305518816,ug/mL,PS
13,AMK,PUR,32.0,0.0625,-0.14480511644744778,ug/mL,PS
13,AMK,PUR,0.0,0.125,96.73833819241985,ug/mL,PS
13,AMK,PUR,0.5,0.125,98.11400084089135,ug/mL,PS
13,AMK,PUR,1.0,0.125,97.36096884979213,ug/mL,PS
13,AMK,PUR,2.0,0.125,96.91741569644688,ug/mL,PS
13,AMK,PUR,4.0,0.125,37.00787401574803,ug/mL,PS
13,AMK,PUR,8.0,0.125,1.7881954932640598,ug/mL,PS
13,AMK,PUR,16.0,0.125,0.1873451380914973,ug/mL,PS
13,AMK,PUR,32.0,0.125,-0.006006006006005762,ug/mL,PS
13,AMK,PUR,0.0,0.25,95.5595667870036,ug/mL,PS
13,AMK,PUR,0.5,0.25,97.34369353089991,ug/mL,PS
13,AMK,PUR,1.0,0.25,95.35961480589829,ug/mL,PS
13,AMK,PUR,2.0,0.25,96.72002888781897,ug/mL,PS
13,AMK,PUR,4.0,0.25,84.52971054403035,ug/mL,PS
13,AMK,PUR,8.0,0.25,-0.19230769230769243,ug/mL,PS
13,AMK,PUR,16.0,0.25,0.914560770156438,ug/mL,PS
13,AMK,PUR,32.0,0.25,0.27025403879646853,ug/mL,PS
13,AMK,PUR,0.0,0.5,96.44371743608386,ug/mL,PS
13,AMK,PUR,0.5,0.5,97.54371105330027,ug/mL,PS
13,AMK,PUR,1.0,0.5,95.25242192671038,ug/mL,PS
13,AMK,PUR,2.0,0.5,95.23521951808684,ug/mL,PS
13,AMK,PUR,4.0,0.5,54.21039932440584,ug/mL,PS
13,AMK,PUR,8.0,0.5,3.334735324160308,ug/mL,PS
13,AMK,PUR,16.0,0.5,0.4336565680901041,ug/mL,PS
13,AMK,PUR,32.0,0.5,0.14412683161181836,ug/mL,PS
13,AMK,PUR,0.0,1.0,94.95828799419658,ug/mL,PS
13,AMK,PUR,0.5,1.0,97.03139286802804,ug/mL,PS
13,AMK,PUR,1.0,1.0,95.38248236783411,ug/mL,PS
13,AMK,PUR,2.0,1.0,94.86623282718728,ug/mL,PS
13,AMK,PUR,4.0,1.0,22.28204973077621,ug/mL,PS
13,AMK,PUR,8.0,1.0,13.474367449966945,ug/mL,PS
13,AMK,PUR,16.0,1.0,0.024076080414108855,ug/mL,PS
13,AMK,PUR,32.0,1.0,3.488023053370955,ug/mL,PS
13,AMK,PUR,0.0,2.0,95.03281353483051,ug/mL,PS
13,AMK,PUR,0.5,2.0,95.94407280178389,ug/mL,PS
13,AMK,PUR,1.0,2.0,95.65688813926873,ug/mL,PS
13,AMK,PUR,2.0,2.0,95.2094366875301,ug/mL,PS
13,AMK,PUR,4.0,2.0,48.8997113997114,ug/mL,PS
13,AMK,PUR,8.0,2.0,1.3986857177307537,ug/mL,PS
13,AMK,PUR,16.0,2.0,0.21676300578034677,ug/mL,PS
13,AMK,PUR,32.0,2.0,-0.006008532115603913,ug/mL,PS
13,AMK,PUR,0.0,4.0,93.63636363636365,ug/mL,PS
13,AMK,PUR,0.5,4.0,95.0960901259112,ug/mL,PS
13,AMK,PUR,1.0,4.0,95.08465319497543,ug/mL,PS
13,AMK,PUR,2.0,4.0,96.16846678332229,ug/mL,PS
13,AMK,PUR,4.0,4.0,50.79164409126483,ug/mL,PS
13,AMK,PUR,8.0,4.0,1.1492862327607067,ug/mL,PS
13,AMK,PUR,16.0,4.0,-0.21893814997263314,ug/mL,PS
13,AMK,PUR,32.0,4.0,0.18001800180018018,ug/mL,PS
13,AMK,PUR,0.0,8.0,95.58271814111097,ug/mL,PS
13,AMK,PUR,0.5,8.0,97.20118737505301,ug/mL,PS
13,AMK,PUR,1.0,8.0,96.18049280077113,ug/mL,PS
13,AMK,PUR,2.0,8.0,97.62679195277678,ug/mL,PS
13,AMK,PUR,4.0,8.0,20.60010845333494,ug/mL,PS
13,AMK,PUR,8.0,8.0,2.120226478737502,ug/mL,PS
13,AMK,PUR,16.0,8.0,4.019040732706675,ug/mL,PS
13,AMK,PUR,32.0,8.0,1.716171617161717,ug/mL,PS
13,AMK,PUR,0.0,16.0,97.75939123082499,ug/mL,PS
13,AMK,PUR,0.5,16.0,98.22259839187474,ug/mL,PS
13,AMK,PUR,1.0,16.0,96.81747082180244,ug/mL,PS
13,AMK,PUR,2.0,16.0,95.63544547312733,ug/mL,PS
13,AMK,PUR,4.0,16.0,22.53131021194605,ug/mL,PS
13,AMK,PUR,8.0,16.0,-0.28275779087955744,ug/mL,PS
13,AMK,PUR,16.0,16.0,0.16313213703099558,ug/mL,PS
13,AMK,PUR,32.0,16.0,0.2775096525096525,ug/mL,PS
13,AMK,PUR,0.0,32.0,96.88861985472155,ug/mL,PS
13,AMK,PUR,0.5,32.0,96.80900661466913,ug/mL,PS
13,AMK,PUR,1.0,32.0,96.72939337461672,ug/mL,PS
13,AMK,PUR,2.0,32.0,97.79048765803732,ug/mL,PS
13,AMK,PUR,4.0,32.0,94.1813586858415,ug/mL,PS
13,AMK,PUR,8.0,32.0,5.931540636467545,ug/mL,PS
13,AMK,PUR,16.0,32.0,-0.06013229104028869,ug/mL,PS
13,AMK,PUR,32.0,32.0,-0.0060273642336208105,ug/mL,PS
14,AMK,PUR,0.0,0.0,99.99999999999999,ug/mL,PS_MDR
14,AMK,PUR,0.5,0.0,100.69839627521988,ug/mL,PS_MDR
14,AMK,PUR,1.0,0.0,101.11290844386932,ug/mL,PS_MDR
14,AMK,PUR,2.0,0.0,98.458249659908,ug/mL,PS_MDR
14,AMK,PUR,4.0,0.0,98.298725661427,ug/mL,PS_MDR
14,AMK,PUR,8.0,0.0,100.27172155010675,ug/mL,PS_MDR
14,AMK,PUR,16.0,0.0,99.42458136678088,ug/mL,PS_MDR
14,AMK,PUR,32.0,0.0,95.55757615119829,ug/mL,PS_MDR
14,AMK,PUR,0.0,0.0312,102.61834802481226,ug/mL,PS_MDR
14,AMK,PUR,0.5,0.0312,100.58846352819452,ug/mL,PS_MDR
14,AMK,PUR,1.0,0.0312,100.3556647697879,ug/mL,PS_MDR
14,AMK,PUR,2.0,0.0312,102.0992613709991,ug/mL,PS_MDR
14,AMK,PUR,4.0,0.0312,100.26547526547527,ug/mL,PS_MDR
14,AMK,PUR,8.0,0.0312,98.94580261285734,ug/mL,PS_MDR
14,AMK,PUR,16.0,0.0312,100.808224492435,ug/mL,PS_MDR
14,AMK,PUR,32.0,0.0312,100.60155239327295,ug/mL,PS_MDR
14,AMK,PUR,0.0,0.0625,101.80781442363767,ug/mL,PS_MDR
14,AMK,PUR,0.5,0.0625,103.68499449517516,ug/mL,PS_MDR
14,AMK,PUR,1.0,0.0625,102.39881029354714,ug/mL,PS_MDR
14,AMK,PUR,2.0,0.0625,101.91235576299755,ug/mL,PS_MDR
14,AMK,PUR,4.0,0.0625,99.50077800829875,ug/mL,PS_MDR
14,AMK,PUR,8.0,0.0625,101.53945666235447,ug/mL,PS_MDR
14,AMK,PUR,16.0,0.0625,101.68811849168877,ug/mL,PS_MDR
14,AMK,PUR,32.0,0.0625,99.99350691513538,ug/mL,PS_MDR
14,AMK,PUR,0.0,0.125,101.87692106467856,ug/mL,PS_MDR
14,AMK,PUR,0.5,0.125,103.21788575859394,ug/mL,PS_MDR
14,AMK,PUR,1.0,0.125,102.39885892116185,ug/mL,PS_MDR
14,AMK,PUR,2.0,0.125,100.8374448195274,ug/mL,PS_MDR
14,AMK,PUR,4.0,0.125,101.49379203310917,ug/mL,PS_MDR
14,AMK,PUR,8.0,0.125,100.7997399219766,ug/mL,PS_MDR
14,AMK,PUR,16.0,0.125,101.75621178613244,ug/mL,PS_MDR
14,AMK,PUR,32.0,0.125,100.93687407120242,ug/mL,PS_MDR
14,AMK,PUR,0.0,0.25,101.9680196801968,ug/mL,PS_MDR
14,AMK,PUR,0.5,0.25,104.73135005509107,ug/mL,PS_MDR
14,AMK,PUR,1.0,0.25,104.46833311747183,ug/mL,PS_MDR
14,AMK,PUR,2.0,0.25,102.60312115521594,ug/mL,PS_MDR
14,AMK,PUR,4.0,0.25,101.07463080168777,ug/mL,PS_MDR
14,AMK,PUR,8.0,0.25,101.93961337040149,ug/mL,PS_MDR
14,AMK,PUR,16.0,0.25,100.40137243477699,ug/mL,PS_MDR
14,AMK,PUR,32.0,0.25,100.51686264375243,ug/mL,PS_MDR
14,AMK,PUR,0.0,0.5,103.80225657079502,ug/mL,PS_MDR
14,AMK,PUR,0.5,0.5,103.74446470435011,ug/mL,PS_MDR
14,AMK,PUR,1.0,0.5,104.49307264016574,ug/mL,PS_MDR
14,AMK,PUR,2.0,0.5,102.58676719095281,ug/mL,PS_MDR
14,AMK,PUR,4.0,0.5,100.75949367088609,ug/mL,PS_MDR
14,AMK,PUR,8.0,0.5,103.12863606981256,ug/mL,PS_MDR
14,AMK,PUR,16.0,0.5,100.68049254698639,ug/mL,PS_MDR
14,AMK,PUR,32.0,0.5,101.30499386265261,ug/mL,PS_MDR
14,AMK,PUR,0.0,1.0,103.88444270935,ug/mL,PS_MDR
14,AMK,PUR,0.5,1.0,105.81013655462186,ug/mL,PS_MDR
14,AMK,PUR,1.0,1.0,107.6219512195122,ug/mL,PS_MDR
14,AMK,PUR,2.0,1.0,103.77358490566037,ug/mL,PS_MDR
14,AMK,PUR,4.0,1.0,103.05418077624383,ug/mL,PS_MDR
14,AMK,PUR,8.0,1.0,100.72416914522178,ug/mL,PS_MDR
14,AMK,PUR,16.0,1.0,101.96878440515509,ug/mL,PS_MDR
14,AMK,PUR,32.0,1.0,100.71686902609144,ug/mL,PS_MDR
14,AMK,PUR,0.0,2.0,102.94765483285826,ug/mL,PS_MDR
14,AMK,PUR,0.5,2.0,105.11673151750973,ug/mL,PS_MDR
14,AMK,PUR,1.0,2.0,103.396422089707,ug/mL,PS_MDR
14,AMK,PUR,2.0,2.0,103.21828660234411,ug/mL,PS_MDR
14,AMK,PUR,4.0,2.0,101.5718998641568,ug/mL,PS_MDR
14,AMK,PUR,8.0,2.0,101.42727390683794,ug/mL,PS_MDR
14,AMK,PUR,16.0,2.0,101.45124716553289,ug/mL,PS_MDR
14,AMK,PUR,32.0,2.0,98.60374919198449,ug/mL,PS_MDR
14,AMK,PUR,0.0,4.0,102.312625510138,ug/mL,PS_MDR
14,AMK,PUR,0.5,4.0,105.22494489822378,ug/mL,PS_MDR
14,AMK,PUR,1.0,4.0,104.18136678426761,ug/mL,PS_MDR
14,AMK,PUR,2.0,4.0,104.58441558441558,ug/mL,PS_MDR
14,AMK,PUR,4.0,4.0,101.6388133177873,ug/mL,PS_MDR
14,AMK,PUR,8.0,4.0,102.07695813529527,ug/mL,PS_MDR
14,AMK,PUR,16.0,4.0,102.35101506221349,ug/mL,PS_MDR
14,AMK,PUR,32.0,4.0,100.63903950426027,ug/mL,PS_MDR
14,AMK,PUR,0.0,8.0,103.3869602032176,ug/mL,PS_MDR
14,AMK,PUR,0.5,8.0,104.58458327898788,ug/mL,PS_MDR
14,AMK,PUR,1.0,8.0,106.3140152988461,ug/mL,PS_MDR
14,AMK,PUR,2.0,8.0,104.18043943223797,ug/mL,PS_MDR
14,AMK,PUR,4.0,8.0,101.36799792531122,ug/mL,PS_MDR
14,AMK,PUR,8.0,8.0,102.61196448246808,ug/mL,PS_MDR
14,AMK,PUR,16.0,8.0,102.09427478441289,ug/mL,PS_MDR
14,AMK,PUR,32.0,8.0,99.92899561063776,ug/mL,PS_MDR
14,AMK,PUR,0.0,16.0,102.6779330516737,ug/mL,PS_MDR
14,AMK,PUR,0.5,16.0,103.41618948464341,ug/mL,PS_MDR
14,AMK,PUR,1.0,16.0,103.03579519710013,ug/mL,PS_MDR
14,AMK,PUR,2.0,16.0,101.75926524804349,ug/mL,PS_MDR
14,AMK,PUR,4.0,16.0,102.57207644962747,ug/mL,PS_MDR
14,AMK,PUR,8.0,16.0,102.01954819082142,ug/mL,PS_MDR
14,AMK,PUR,16.0,16.0,99.77240213291715,ug/mL,PS_MDR
14,AMK,PUR,32.0,16.0,97.26027397260275,ug/mL,PS_MDR
14,AMK,PUR,0.0,32.0,96.89190069720468,ug/mL,PS_MDR
14,AMK,PUR,0.5,32.0,97.56302667460493,ug/mL,PS_MDR
14,AMK,PUR,1.0,32.0,98.23415265200518,ug/mL,PS_MDR
14,AMK,PUR,2.0,32.0,100.86804430912741,ug/mL,PS_MDR
14,AMK,PUR,4.0,32.0,98.03832707497087,ug/mL,PS_MDR
14,AMK,PUR,8.0,32.0,95.71521035598705,ug/mL,PS_MDR
14,AMK,PUR,16.0,32.0,96.84285437018828,ug/mL,PS_MDR
14,AMK,PUR,32.0,32.0,95.6544298871449,ug/mL,PS_MDR
15,AMP,CFZ,0.0,0.0,100.0,ug/mL,PS
15,AMP,CFZ,0.5,0.0,104.15480547648095,ug/mL,PS
15,AMP,CFZ,1.0,0.0,92.88518819388031,ug/mL,PS
15,AMP,CFZ,2.0,0.0,95.99401482690605,ug/mL,PS
15,AMP,CFZ,4.0,0.0,98.4620596205962,ug/mL,PS
15,AMP,CFZ,8.0,0.0,92.45027736436205,ug/mL,PS
15,AMP,CFZ,16.0,0.0,87.4061040806659,ug/mL,PS
15,AMP,CFZ,32.0,0.0,95.00610666304789,ug/mL,PS
15,AMP,CFZ,0.0,0.0312,96.06832971800434,ug/mL,PS
15,AMP,CFZ,0.5,0.0312,98.96017398396084,ug/mL,PS
15,AMP,CFZ,1.0,0.0312,96.32537050822224,ug/mL,PS
15,AMP,CFZ,2.0,0.0312,99.22873959813273,ug/mL,PS
15,AMP,CFZ,4.0,0.0312,97.78485300094836,ug/mL,PS
15,AMP,CFZ,8.0,0.0312,87.02900515044726,ug/mL,PS
15,AMP,CFZ,16.0,0.0312,103.79815518176882,ug/mL,PS
15,AMP,CFZ,32.0,0.0312,99.81078524124881,ug/mL,PS
15,AMP,CFZ,0.0,0.0625,100.36147865229846,ug/mL,PS
15,AMP,CFZ,0.5,0.0625,99.33993399339934,ug/mL,PS
15,AMP,CFZ,1.0,0.0625,102.78142946101157,ug/mL,PS
15,AMP,CFZ,2.0,0.0625,109.92965367965365,ug/mL,PS
15,AMP,CFZ,4.0,0.0625,90.29310228118867,ug/mL,PS
15,AMP,CFZ,8.0,0.0625,100.77781535339871,ug/mL,PS
15,AMP,CFZ,16.0,0.0625,95.30742145178765,ug/mL,PS
15,AMP,CFZ,32.0,0.0625,92.84219055979472,ug/mL,PS
15,AMP,CFZ,0.0,0.125,103.67210429322229,ug/mL,PS
15,AMP,CFZ,0.5,0.125,94.1877895884437,ug/mL,PS
15,AMP,CFZ,1.0,0.125,104.65857462534754,ug/mL,PS
15,AMP,CFZ,2.0,0.125,99.63392312385601,ug/mL,PS
15,AMP,CFZ,4.0,0.125,101.54013162358369,ug/mL,PS
15,AMP,CFZ,8.0,0.125,94.20870391744177,ug/mL,PS
15,AMP,CFZ,16.0,0.125,100.69143167028199,ug/mL,PS
15,AMP,CFZ,32.0,0.125,100.370726349032,ug/mL,PS
15,AMP,CFZ,0.0,0.25,105.98418756815701,ug/mL,PS
15,AMP,CFZ,0.5,0.25,96.30915900578822,ug/mL,PS
15,AMP,CFZ,1.0,0.25,104.18401474302095,ug/mL,PS
15,AMP,CFZ,2.0,0.25,105.36065685010519,ug/mL,PS
15,AMP,CFZ,4.0,0.25,95.24519100514765,ug/mL,PS
15,AMP,CFZ,8.0,0.25,103.54557141890521,ug/mL,PS
15,AMP,CFZ,16.0,0.25,101.96874365739801,ug/mL,PS
15,AMP,CFZ,32.0,0.25,97.22071215004077,ug/mL,PS
15,AMP,CFZ,0.0,0.5,108.67852777400515,ug/mL,PS
15,AMP,CFZ,0.5,0.5,106.86414708886618,ug/mL,PS
15,AMP,CFZ,1.0,0.5,85.31008277921019,ug/mL,PS
15,AMP,CFZ,2.0,0.5,97.47221469232854,ug/mL,PS
15,AMP,CFZ,4.0,0.5,103.82402707275804,ug/mL,PS
15,AMP,CFZ,8.0,0.5,103.10933477848529,ug/mL,PS
15,AMP,CFZ,16.0,0.5,102.4042379788101,ug/mL,PS
15,AMP,CFZ,32.0,0.5,100.04076363883416,ug/mL,PS
15,AMP,CFZ,0.0,1.0,106.84959487982569,ug/mL,PS
15,AMP,CFZ,0.5,1.0,96.1876233916536,ug/mL,PS
15,AMP,CFZ,1.0,1.0,101.92728266812465,ug/mL,PS
15,AMP,CFZ,2.0,1.0,103.7074691609055,ug/mL,PS
15,AMP,CFZ,4.0,1.0,101.7182830752513,ug/mL,PS
15,AMP,CFZ,8.0,1.0,103.13603040999185,ug/mL,PS
15,AMP,CFZ,16.0,1.0,103.32519001085775,ug/mL,PS
15,AMP,CFZ,32.0,1.0,105.06277570410587,ug/mL,PS
15,AMP,CFZ,0.0,2.0,101.18129054284736,ug/mL,PS
15,AMP,CFZ,0.5,2.0,102.69662921348312,ug/mL,PS
15,AMP,CFZ,1.0,2.0,98.89476539191756,ug/mL,PS
15,AMP,CFZ,2.0,2.0,99.31581086573635,ug/mL,PS
15,AMP,CFZ,4.0,2.0,101.57891170292064,ug/mL,PS
15,AMP,CFZ,8.0,2.0,99.74242526943672,ug/mL,PS
15,AMP,CFZ,16.0,2.0,101.02848636578928,ug/mL,PS
15,AMP,CFZ,32.0,2.0,97.0390947896199,ug/mL,PS
15,AMP,CFZ,0.0,4.0,101.40183735964612,ug/mL,PS
15,AMP,CFZ,0.5,4.0,90.8146528157463,ug/mL,PS
15,AMP,CFZ,1.0,4.0,99.50160442411415,ug/mL,PS
15,AMP,CFZ,2.0,4.0,98.52861404936262,ug/mL,PS
15,AMP,CFZ,4.0,4.0,97.20279720279719,ug/mL,PS
15,AMP,CFZ,8.0,4.0,98.73684210526314,ug/mL,PS
15,AMP,CFZ,16.0,4.0,94.13207932938049,ug/mL,PS
15,AMP,CFZ,32.0,4.0,100.63595155943439,ug/mL,PS
15,AMP,CFZ,0.0,8.0,10.558458302232475,ug/mL,PS
15,AMP,CFZ,0.5,8.0,25.51769117886841,ug/mL,PS
15,AMP,CFZ,1.0,8.0,26.741098781401046,ug/mL,PS
15,AMP,CFZ,2.0,8.0,25.468495382944052,ug/mL,PS
15,AMP,CFZ,4.0,8.0,27.106475209970192,ug/mL,PS
15,AMP,CFZ,8.0,8.0,33.61179027438197,ug/mL,PS
15,AMP,CFZ,16.0,8.0,45.367477244939536,ug/mL,PS
15,AMP,CFZ,32.0,8.0,44.834123222748815,ug/mL,PS
15,AMP,CFZ,0.0,16.0,-0.06781959986436085,ug/mL,PS
15,AMP,CFZ,0.5,16.0,-0.8321396903349022,ug/mL,PS
15,AMP,CFZ,1.0,16.0,-0.3795066413662239,ug/mL,PS
15,AMP,CFZ,2.0,16.0,-0.34503754820377514,ug/mL,PS
15,AMP,CFZ,4.0,16.0,-0.4812580492103298,ug/mL,PS
15,AMP,CFZ,8.0,16.0,-0.7276436586195172,ug/mL,PS
15,AMP,CFZ,16.0,16.0,0.06763154335181934,ug/mL,PS
15,AMP,CFZ,32.0,16.0,-0.31258494156020655,ug/mL,PS
15,AMP,CFZ,0.0,32.0,0.26462206540914696,ug/mL,PS
15,AMP,CFZ,0.5,32.0,-0.5794814524093814,ug/mL,PS
15,AMP,CFZ,1.0,32.0,-1.4235849702279098,ug/mL,PS
15,AMP,CFZ,2.0,32.0,-0.4946134561962193,ug/mL,PS
