PairIndex,Drug1,Drug2,Conc1,Conc2,Response,ConcUnit,Sample
6,AMP,CLA-MEC,128,2,15.79904542,uM,Rough
6,AMP,CLA-MEC,0,4,28.19594991,uM,Rough
6,AMP,CLA-MEC,0.25,4,38.45031514,uM,Rough
6,AMP,CLA-MEC,0.5,4,30.32355012,uM,Rough
6,AMP,CLA-MEC,1,4,46.37396494,uM,Rough
6,AMP,CLA-MEC,2,4,25.46193618,uM,Rough
6,AMP,CLA-MEC,4,4,26.60162287,uM,Rough
6,AMP,CLA-MEC,8,4,17.80049011,uM,Rough
6,AMP,CLA-MEC,16,4,16.37090131,uM,Rough
6,AMP,CLA-MEC,32,4,17.47998423,uM,Rough
6,AMP,CLA-MEC,64,4,13.9006802,uM,Rough
6,AMP,CLA-MEC,128,4,22.0728044,uM,Rough
7,AMX,CFX,0,0,100,uM,PS4
7,AMX,CFX,0.25,0,100,uM,PS4
7,AMX,CFX,0.5,0,100,uM,PS4
7,AMX,CFX,1,0,97.4188054,uM,PS4
7,AMX,CFX,2,0,98.17407701,uM,PS4
7,AMX,CFX,4,0,95.48805434,uM,PS4
7,AMX,CFX,8,0,93.35091519,uM,PS4
7,AMX,CFX,16,0,89.81706494,uM,PS4
7,AMX,CFX,32,0,92.7784343,uM,PS4
7,AMX,CFX,64,0,85.43174028,uM,PS4
7,AMX,CFX,128,0,61.46498536,uM,PS4
7,AMX,CFX,0,0.06,98.01183889,uM,PS4
7,AMX,CFX,0.25,0.06,96.40517156,uM,PS4
7,AMX,CFX,0.5,0.06,95.23761341,uM,PS4
7,AMX,CFX,1,0.06,91.90619456,uM,PS4
7,AMX,CFX,2,0.06,98.04836136,uM,PS4
7,AMX,CFX,4,0.06,93.72261595,uM,PS4
7,AMX,CFX,8,0.06,93.87752746,uM,PS4
7,AMX,CFX,16,0.06,88.67573869,uM,PS4
7,AMX,CFX,32,0.06,93.1158193,uM,PS4
7,AMX,CFX,64,0.06,92.03141503,uM,PS4
7,AMX,CFX,128,0.06,68.30250558,uM,PS4
7,AMX,CFX,0,0.13,95.95290181,uM,PS4
7,AMX,CFX,0.25,0.13,91.66119902,uM,PS4
7,AMX,CFX,0.5,0.13,92.64760982,uM,PS4
7,AMX,CFX,1,0.13,91.47460627,uM,PS4
7,AMX,CFX,2,0.13,93.44297362,uM,PS4
7,AMX,CFX,4,0.13,93.70093939,uM,PS4
7,AMX,CFX,8,0.13,96.00080631,uM,PS4
7,AMX,CFX,16,0.13,88.6123841,uM,PS4
7,AMX,CFX,32,0.13,94.6986256,uM,PS4
7,AMX,CFX,64,0.13,87.68635099,uM,PS4
7,AMX,CFX,128,0.13,58.15814068,uM,PS4
7,AMX,CFX,0,0.25,94.31933092,uM,PS4
7,AMX,CFX,0.25,0.25,93.28954291,uM,PS4
7,AMX,CFX,0.5,0.25,89.61463355,uM,PS4
7,AMX,CFX,1,0.25,88.98804156,uM,PS4
7,AMX,CFX,2,0.25,93.85871931,uM,PS4
7,AMX,CFX,4,0.25,94.15172044,uM,PS4
7,AMX,CFX,8,0.25,94.18190745,uM,PS4
7,AMX,CFX,16,0.25,88.73315427,uM,PS4
7,AMX,CFX,32,0.25,93.3222074,uM,PS4
7,AMX,CFX,64,0.25,79.35748198,uM,PS4
7,AMX,CFX,128,0.25,51.38015065,uM,PS4
7,AMX,CFX,0,0.5,89.25827784,uM,PS4
7,AMX,CFX,0.25,0.5,90.40767512,uM,PS4
7,AMX,CFX,0.5,0.5,89.54930061,uM,PS4
7,AMX,CFX,1,0.5,89.2000895,uM,PS4
7,AMX,CFX,2,0.5,88.435691,uM,PS4
7,AMX,CFX,4,0.5,89.98633035,uM,PS4
7,AMX,CFX,8,0.5,93.7829876,uM,PS4
7,AMX,CFX,16,0.5,81.24210006,uM,PS4
7,AMX,CFX,32,0.5,84.9575063,uM,PS4
7,AMX,CFX,64,0.5,71.62080179,uM,PS4
7,AMX,CFX,128,0.5,38.97489952,uM,PS4
7,AMX,CFX,0,1,90.42555683,uM,PS4
7,AMX,CFX,0.25,1,87.89397138,uM,PS4
7,AMX,CFX,0.5,1,87.26395035,uM,PS4
7,AMX,CFX,1,1,84.70615177,uM,PS4
7,AMX,CFX,2,1,84.81604743,uM,PS4
7,AMX,CFX,4,1,92.79509758,uM,PS4
7,AMX,CFX,8,1,90.03927826,uM,PS4
7,AMX,CFX,16,1,75.68128701,uM,PS4
7,AMX,CFX,32,1,84.74766493,uM,PS4
7,AMX,CFX,64,1,67.78893785,uM,PS4
7,AMX,CFX,128,1,35.33434644,uM,PS4
7,AMX,CFX,0,2,79.07230288,uM,PS4
7,AMX,CFX,0.25,2,82.59428796,uM,PS4
7,AMX,CFX,0.5,2,81.03935544,uM,PS4
7,AMX,CFX,1,2,82.86277416,uM,PS4
7,AMX,CFX,2,2,75.01319568,uM,PS4
7,AMX,CFX,4,2,76.66509341,uM,PS4
7,AMX,CFX,8,2,87.25674055,uM,PS4
7,AMX,CFX,16,2,67.62201743,uM,PS4
7,AMX,CFX,32,2,71.27342083,uM,PS4
7,AMX,CFX,64,2,64.08776648,uM,PS4
7,AMX,CFX,128,2,32.60816441,uM,PS4
7,AMX,CFX,0,4,67.01836671,uM,PS4
7,AMX,CFX,0.25,4,66.07688676,uM,PS4
7,AMX,CFX,0.5,4,64.40183035,uM,PS4
7,AMX,CFX,1,4,72.30712127,uM,PS4
7,AMX,CFX,2,4,68.1520533,uM,PS4
7,AMX,CFX,4,4,67.20490304,uM,PS4
7,AMX,CFX,8,4,70.20276321,uM,PS4
7,AMX,CFX,16,4,54.68458508,uM,PS4
7,AMX,CFX,32,4,53.49024862,uM,PS4
7,AMX,CFX,64,4,65.66064603,uM,PS4
7,AMX,CFX,128,4,10.97460821,uM,PS4
